seed,policy,windows,certificate_issued,dominant_selected_path,mean_interference,mean_backlog,dropped_demand,switch_rate,deadline_miss_rate,fallback_rate,action_loss
34,hindsight_oracle,40,False,local_greedy,0.3239700186668237,1.2612465125981847,57.08510762834424,0.009375,0.0,0.0,0.3239700186668237
35,capo_cert,40,True,local_exact,0.20940573734876783,0.5393942423358473,3.4230747075859247,0.01875,0.0,0.0,0.20940573734876783
35,expected_loss,40,False,local_exact,0.20940573734876783,0.5393942423358473,3.4230747075859247,0.01875,0.0,0.0,0.20940573734876783
35,empirical_chance,40,False,local_exact,0.20940573734876783,0.5393942423358473,3.4230747075859247,0.01875,0.0,0.0,0.20940573734876783
35,rolling,40,False,local_exact,0.20940573734876783,0.5393942423358473,3.4230747075859247,0.01875,0.0,0.0,0.20940573734876783
35,local_greedy,40,False,local_greedy,0.22111059855336648,0.5113183372663372,4.92763045777289,0.00625,0.0,0.0,0.22111059855336648
35,hindsight_oracle,40,False,local_greedy,0.20940573734876783,0.5393942423358473,3.4230747075859247,0.01875,0.0,0.0,0.20940573734876783
36,capo_cert,40,True,local_exact,0.29884084419115575,1.421640055667866,37.25365179747605,0.04375,0.0,0.0,0.29884084419115575
36,expected_loss,40,False,local_exact,0.29884084419115575,1.421640055667866,37.25365179747605,0.04375,0.0,0.0,0.29884084419115575
36,empirical_chance,40,False,local_exact,0.29884084419115575,1.421640055667866,37.25365179747605,0.04375,0.0,0.0,0.29884084419115575
36,rolling,40,False,local_exact,0.29884084419115575,1.421640055667866,37.25365179747605,0.04375,0.0,0.0,0.29884084419115575
36,local_greedy,40,False,local_greedy,0.3076518917991699,1.3945964691286292,39.521269298578815,0.025,0.0,0.0,0.3076518917991699
36,hindsight_oracle,40,False,local_greedy,0.29884084419115575,1.421640055667866,37.25365179747605,0.04375,0.0,0.0,0.29884084419115575
37,capo_cert,40,True,local_exact,0.35493142105324826,1.6178730529676222,79.0950836272566,0.0125,0.0,0.0,0.35493142105324826
37,expected_loss,40,False,local_exact,0.35493142105324826,1.6178730529676222,79.0950836272566,0.0125,0.0,0.0,0.35493142105324826
37,empirical_chance,40,False,local_exact,0.35493142105324826,1.6178730529676222,79.0950836272566,0.0125,0.0,0.0,0.35493142105324826
37,rolling,40,False,local_exact,0.35493142105324826,1.6178730529676222,79.0950836272566,0.0125,0.0,0.0,0.35493142105324826
37,local_greedy,40,False,local_greedy,0.3677633188548482,1.627432643115879,80.79426119001361,0.00625,0.0,0.0,0.3677633188548482
37,hindsight_oracle,40,False,local_greedy,0.35493142105324826,1.6178730529676222,79.0950836272566,0.0125,0.0,0.0,0.35493142105324826
38,capo_cert,40,True,local_exact,0.23598199221889113,0.6847645211480071,11.715704809760933,0.0,0.0,0.0,0.23598199221889113
38,expected_loss,40,False,local_exact,0.23598199221889113,0.6847645211480071,11.715704809760933,0.0,0.0,0.0,0.23598199221889113
38,empirical_chance,40,False,local_exact,0.23598199221889113,0.6847645211480071,11.715704809760933,0.0,0.0,0.0,0.23598199221889113
38,rolling,40,False,local_exact,0.23598199221889113,0.6847645211480071,11.715704809760933,0.0,0.0,0.0,0.23598199221889113
38,local_greedy,40,False,local_greedy,0.23598199221889113,0.6847645211480071,11.715704809760933,0.0,0.0,0.0,0.23598199221889113
38,hindsight_oracle,40,False,local_greedy,0.23598199221889113,0.6847645211480071,11.715704809760933,0.0,0.0,0.0,0.23598199221889113
39,capo_cert,40,True,local_exact,0.32323506460373663,1.1136990173493624,38.54500726601664,0.01875,0.0,0.0,0.32323506460373663
39,expected_loss,40,False,local_exact,0.32323506460373663,1.1136990173493624,38.54500726601664,0.01875,0.0,0.0,0.32323506460373663
39,empirical_chance,40,False,local_exact,0.32323506460373663,1.1136990173493624,38.54500726601664,0.01875,0.0,0.0,0.32323506460373663
39,rolling,40,False,local_exact,0.32323506460373663,1.1136990173493624,38.54500726601664,0.01875,0.0,0.0,0.32323506460373663
39,local_greedy,40,False,local_greedy,0.3271158667440656,1.2942873419438505,41.18410450368113,0.0125,0.0,0.0,0.3271158667440656
39,hindsight_oracle,40,False,local_greedy,0.32323506460373663,1.1136990173493624,38.54500726601664,0.01875,0.0,0.0,0.32323506460373663
40,capo_cert,40,True,local_exact,0.2790376578485443,1.0742502876502704,16.579817994623895,0.00625,0.0,0.0,0.2790376578485443
40,expected_loss,40,False,local_exact,0.2790376578485443,1.0742502876502704,16.579817994623895,0.00625,0.0,0.0,0.2790376578485443
40,empirical_chance,40,False,local_exact,0.2790376578485443,1.0742502876502704,16.579817994623895,0.00625,0.0,0.0,0.2790376578485443
40,rolling,40,False,local_exact,0.2790376578485443,1.0742502876502704,16.579817994623895,0.00625,0.0,0.0,0.2790376578485443
40,local_greedy,40,False,local_greedy,0.31061488111355134,1.073671668584508,25.07166225977092,0.00625,0.0,0.0,0.31061488111355134
40,hindsight_oracle,40,False,local_greedy,0.2790376578485443,1.0742502876502704,16.579817994623895,0.00625,0.0,0.0,0.2790376578485443
41,capo_cert,40,True,local_exact,0.29964202346926117,1.2690307737675732,32.37009736772019,0.00625,0.0,0.0,0.29964202346926117
41,expected_loss,40,False,local_exact,0.29964202346926117,1.2690307737675732,32.37009736772019,0.00625,0.0,0.0,0.29964202346926117
41,empirical_chance,40,False,local_exact,0.29964202346926117,1.2690307737675732,32.37009736772019,0.00625,0.0,0.0,0.29964202346926117
41,rolling,40,False,local_exact,0.29964202346926117,1.2690307737675732,32.37009736772019,0.00625,0.0,0.0,0.29964202346926117
41,local_greedy,40,False,local_greedy,0.3010470316487396,1.2835885131595322,32.37009736772019,0.00625,0.0,0.0,0.3010470316487396
41,hindsight_oracle,40,False,local_greedy,0.29964202346926117,1.2690307737675732,32.37009736772019,0.00625,0.0,0.0,0.29964202346926117
42,capo_cert,40,True,local_exact,0.29110202118926254,1.2220810230079593,38.532077562154136,0.0125,0.0,0.0,0.29110202118926254
42,expected_loss,40,False,local_exact,0.29110202118926254,1.2220810230079593,38.532077562154136,0.0125,0.0,0.0,0.29110202118926254
42,empirical_chance,40,False,local_exact,0.29110202118926254,1.2220810230079593,38.532077562154136,0.0125,0.0,0.0,0.29110202118926254
42,rolling,40,False,local_exact,0.29110202118926254,1.2220810230079593,38.532077562154136,0.0125,0.0,0.0,0.29110202118926254
42,local_greedy,40,False,local_greedy,0.3253995364562732,1.257270044925543,49.37431451588304,0.003125,0.0,0.0,0.3253995364562732
42,hindsight_oracle,40,False,local_greedy,0.29110202118926254,1.2220810230079593,38.532077562154136,0.0125,0.0,0.0,0.29110202118926254
43,capo_cert,40,True,local_exact,0.25992093049544,0.8464538172573495,16.79761529725829,0.025,0.0,0.0,0.25992093049544
43,expected_loss,40,False,local_exact,0.25992093049544,0.8464538172573495,16.79761529725829,0.025,0.0,0.0,0.25992093049544
43,empirical_chance,40,False,local_exact,0.25992093049544,0.8464538172573495,16.79761529725829,0.025,0.0,0.0,0.25992093049544
43,rolling,40,False,local_exact,0.25992093049544,0.8464538172573495,16.79761529725829,0.025,0.0,0.0,0.25992093049544
43,local_greedy,40,False,local_greedy,0.26965847347532446,0.9183808319252542,18.27315384935816,0.01875,0.0,0.0,0.26965847347532446
43,hindsight_oracle,40,False,local_greedy,0.25992093049544,0.8464538172573495,16.79761529725829,0.025,0.0,0.0,0.25992093049544
44,capo_cert,40,True,local_exact,0.30722482037443866,0.9329273167935952,21.8553646326674,0.0125,0.0,0.0,0.30722482037443866
44,expected_loss,40,False,local_exact,0.30722482037443866,0.9329273167935952,21.8553646326674,0.0125,0.0,0.0,0.30722482037443866
44,empirical_chance,40,False,local_exact,0.30722482037443866,0.9329273167935952,21.8553646326674,0.0125,0.0,0.0,0.30722482037443866
44,rolling,40,False,local_exact,0.30722482037443866,0.9329273167935952,21.8553646326674,0.0125,0.0,0.0,0.30722482037443866
44,local_greedy,40,False,local_greedy,0.3343677736043397,0.9252127774221034,19.166846219074625,0.0125,0.0,0.0,0.3343677736043397
44,hindsight_oracle,40,False,local_greedy,0.30722482037443866,0.9329273167935952,21.8553646326674,0.0125,0.0,0.0,0.30722482037443866
45,capo_cert,40,True,local_exact,0.3468217401567861,1.5268794861720985,67.61301697148293,0.015625,0.0,0.0,0.3468217401567861
45,expected_loss,40,False,local_exact,0.3468217401567861,1.5268794861720985,67.61301697148293,0.015625,0.0,0.0,0.3468217401567861
45,empirical_chance,40,False,local_exact,0.3468217401567861,1.5268794861720985,67.61301697148293,0.015625,0.0,0.0,0.3468217401567861
45,rolling,40,False,local_exact,0.3468217401567861,1.5268794861720985,67.61301697148293,0.015625,0.0,0.0,0.3468217401567861
45,local_greedy,40,False,local_greedy,0.35394498159804266,1.5642335146950463,72.60867928710235,0.0125,0.0,0.0,0.35394498159804266
45,hindsight_oracle,40,False,local_greedy,0.3468217401567861,1.5268794861720985,67.61301697148293,0.015625,0.0,0.0,0.3468217401567861
46,capo_cert,40,True,local_exact,0.3113257213499894,0.9932728050706675,26.792536329759354,0.003125,0.0,0.0,0.3113257213499894
46,expected_loss,40,False,local_exact,0.3113257213499894,0.9932728050706675,26.792536329759354,0.003125,0.0,0.0,0.3113257213499894
46,empirical_chance,40,False,local_exact,0.3113257213499894,0.9932728050706675,26.792536329759354,0.003125,0.0,0.0,0.3113257213499894
46,rolling,40,False,local_exact,0.3113257213499894,0.9932728050706675,26.792536329759354,0.003125,0.0,0.0,0.3113257213499894
46,local_greedy,40,False,local_greedy,0.3113257213499894,0.9932728050706675,26.792536329759354,0.003125,0.0,0.0,0.3113257213499894
46,hindsight_oracle,40,False,local_greedy,0.3113257213499894,0.9932728050706675,26.792536329759354,0.003125,0.0,0.0,0.3113257213499894
47,capo_cert,40,True,local_exact,0.2947867582093725,1.0960890668291392,18.120082007213732,0.0125,0.0,0.0,0.2947867582093725
47,expected_loss,40,False,local_exact,0.2947867582093725,1.0960890668291392,18.120082007213732,0.0125,0.0,0.0,0.2947867582093725
47,empirical_chance,40,False,local_exact,0.2947867582093725,1.0960890668291392,18.120082007213732,0.0125,0.0,0.0,0.2947867582093725
47,rolling,40,False,local_exact,0.2947867582093725,1.0960890668291392,18.120082007213732,0.0125,0.0,0.0,0.2947867582093725
47,local_greedy,40,False,local_greedy,0.32016964535991893,1.2555819988913721,24.363689226799252,0.00625,0.0,0.0,0.32016964535991893
47,hindsight_oracle,40,False,local_greedy,0.2947867582093725,1.0960890668291392,18.120082007213732,0.0125,0.0,0.0,0.2947867582093725
