experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,window,oracle_utility,regret,config_id,u_fid0,u_fid1,u_fid2,u_fid3
exp2,qaoa,2,ablate_no_latency,,42.0,,,1.0,80.0,1.0,512.0,1.0,1.0,classical,0.02471943889591107,0.005122540984302759,0.0,0.0,0.04098032787442207,0.0,0.005368422951549291,0.0,-0.025254152879768947,-0.027638035818729798,,,,,,,,
exp2,qaoa,2,ablate_no_energy,,42.0,,,1.0,40.0,0.0,512.0,0.0,2.0,classical,0.02471943889591107,0.005085353826871142,0.0,0.0,0.040682830614969134,0.0,0.005329450810560956,0.0,-0.02525198658418798,-0.027655433779090677,,,,,,,,
exp2,qaoa,2,ablate_no_money,,42.0,,,1.0,80.0,1.0,2048.0,1.0,0.0,classical,0.02471943889591107,0.0053809476958122104,0.0,0.0,0.043047581566497684,0.0,0.0056392331852111975,0.0,-0.0252814981051939,-0.027680282067394497,,,,,,,,
exp2,qaoa,2,ablate_no_failure,,42.0,,,1.0,80.0,1.0,2048.0,1.0,0.0,local_sim,0.0,0.108304,0.0,0.0,0.866432,0.0,0.11350259200000001,0.0,-0.012966142599812361,-0.017174854056196797,,,,,,,,
exp2,qaoa,2,ablate_no_staleness,,42.0,,,2.0,20.0,1.0,512.0,0.0,0.0,classical,0.02471943889591107,0.004980833298759535,0.0,0.0,0.03984666639007628,0.0,0.005219913297099992,0.0,-0.025240315690271985,-0.02762698680285522,,,,,,,,
exp2,qaoa,3,ablate_full,,42.0,,,3.0,80.0,1.0,2048.0,0.0,0.0,classical,0.06941228622115993,0.005101093644043431,0.0,0.1,0.040808749152347445,0.0,0.0053459461389575155,0.0,-0.5700471444162976,-0.6983242261705158,,,,,,,,
exp2,qaoa,3,ablate_no_latency,,42.0,,,2.0,20.0,1.0,128.0,1.0,2.0,classical,0.06941228622115993,0.005034301517298445,0.0,0.1,0.04027441213838756,0.0,0.00527594799012877,0.0,-0.5700402659712701,-0.6983094950459906,,,,,,,,
exp2,qaoa,3,ablate_no_energy,,42.0,,,3.0,80.0,1.0,2048.0,0.0,1.0,remote_sim,0.0022172872266196806,0.09193126044512721,0.0,0.0,1.2684320000000002,5.073728e-08,0.09954438930912721,0.0,-0.015869797729905745,-0.01646665576522373,,,,,,,,
exp2,qaoa,3,ablate_no_money,,42.0,,,1.0,20.0,1.0,512.0,1.0,2.0,remote_sim,0.01597447902692546,0.24153335920845698,0.0,0.0,1.256144,5.024576000000001e-08,0.2490727354964569,0.0,-0.04027986725564304,-0.07858894435342444,,,,,,,,
exp2,qaoa,3,ablate_no_failure,,42.0,,,1.0,80.0,1.0,128.0,1.0,1.0,classical,0.06941228622115993,0.005405707488534972,0.0,0.1,0.04324565990827978,0.0,0.00566518144798465,0.0,-0.5700853508839725,-0.6983436704856523,,,,,,,,
