seed,regime,phase,shifted,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,1,False,1,17,classical,1.0,1,0.3827068269566472,0.008993750088848174,0.35
120,qpu_opportunity,1,False,1,18,classical,1.0,1,0.28873317312278957,0.008903125417418778,0.35
120,qpu_opportunity,1,False,1,19,classical,0.06846506302782733,0,0.06846506302782733,0.008528335019946098,0.35
120,qpu_opportunity,1,False,1,20,classical,0.2011065285750439,0,0.2011065285750439,0.008737295283935964,0.35
120,qpu_opportunity,1,False,1,21,classical,1.0,1,1.150282180353257,0.008947709575295448,0.35
120,qpu_opportunity,1,False,1,22,classical,0.030647428771758925,0,0.030647428771758925,0.008880000095814466,0.35
120,qpu_opportunity,1,False,1,23,classical,0.06846506302782733,0,0.06846506302782733,0.008576249820180237,0.35
120,qpu_opportunity,1,False,1,24,classical,0.0,0,0.0,0.008517915266565979,0.35
120,qpu_opportunity,1,False,1,25,classical,0.1781676152188882,0,0.1781676152188882,0.008629795047454536,0.35
120,qpu_opportunity,1,False,1,26,classical,0.06846506302782733,0,0.06846506302782733,0.008573544910177588,0.35
120,qpu_opportunity,1,False,1,27,classical,0.2011065285750439,0,0.2011065285750439,0.008582709706388414,0.35
120,qpu_opportunity,1,False,1,28,classical,1.0,1,0.6915349106315613,0.008906039875000715,0.35
120,qpu_opportunity,1,False,1,29,classical,0.3661384783533855,0,0.3661384783533855,0.00879625033121556,0.35
120,qpu_opportunity,1,False,1,30,classical,0.00770851541560303,0,0.00770851541560303,0.008591454825364053,0.35
120,qpu_opportunity,1,False,1,31,classical,1.0,1,0.0062291686777490324,0.008934580255299807,0.35
120,qpu_opportunity,1,False,1,32,classical,0.00770851541560303,0,0.00770851541560303,0.0087320851162076,0.35
120,qpu_opportunity,1,False,1,33,classical,1.0,1,0.014436959281245158,0.008995414827950299,0.35
120,qpu_opportunity,1,False,1,34,classical,0.0,0,0.0,0.008585415198467672,0.35
120,qpu_opportunity,1,False,1,35,classical,1.0,1,0.12258157243853758,0.008808330167084932,0.35
120,qpu_opportunity,1,False,1,36,classical,0.00770851541560303,0,0.00770851541560303,0.008596875122748315,0.35
120,qpu_opportunity,1,False,1,37,classical,0.00770851541560303,0,0.00770851541560303,0.008797500049695373,0.35
120,qpu_opportunity,1,False,1,38,classical,1.0,1,0.0062291686777490324,0.008825415279716253,0.35
120,qpu_opportunity,1,False,1,39,classical,0.0,0,0.0,0.00850624986924231,0.35
120,qpu_opportunity,1,False,1,40,classical,0.3661384783533855,0,0.3661384783533855,0.008474375354126096,0.35
120,qpu_opportunity,1,False,1,41,classical,0.1781676152188882,0,0.1781676152188882,0.008667709771543741,0.35
120,qpu_opportunity,1,False,1,42,classical,0.022938913356155895,0,0.022938913356155895,0.008767289691604674,0.35
120,qpu_opportunity,1,False,1,43,classical,0.00770851541560303,0,0.00770851541560303,0.008862499962560833,0.35
120,qpu_opportunity,1,False,1,44,classical,1.0,1,0.3039025840033074,0.009280834929086268,0.35
120,qpu_opportunity,1,False,1,45,classical,1.0,1,0.6915349106315613,0.008821454830467701,0.35
120,qpu_opportunity,1,False,1,46,classical,0.3661384783533855,0,0.3661384783533855,0.00889687507878989,0.35
120,qpu_opportunity,1,False,1,47,classical,0.0,0,0.0,0.008797915070317686,0.35
120,qpu_opportunity,1,False,1,48,classical,0.1781676152188882,0,0.1781676152188882,0.008676249999552965,0.35
120,qpu_opportunity,1,False,1,49,classical,0.08776832527186926,0,0.08776832527186926,0.008954164804890752,0.35
120,qpu_opportunity,1,False,1,50,classical,0.00770851541560303,0,0.00770851541560303,0.008626669878140092,0.35
120,qpu_opportunity,1,False,1,51,classical,0.06846506302782733,0,0.06846506302782733,0.008501250413246453,0.35
120,qpu_opportunity,1,False,1,52,classical,0.06846506302782733,0,0.06846506302782733,0.00875250028911978,0.35
120,qpu_opportunity,1,False,1,53,classical,1.0,1,0.7378036321622315,0.009116249857470393,0.35
120,qpu_opportunity,1,False,1,54,classical,0.1781676152188882,0,0.1781676152188882,0.008714375435374677,0.35
120,qpu_opportunity,1,False,1,55,classical,1.0,1,0.3198525028307282,0.0089058349840343,0.35
120,qpu_opportunity,1,False,1,56,classical,0.06846506302782733,0,0.06846506302782733,0.008676040451973677,0.35
120,qpu_opportunity,1,False,1,57,classical,0.1781676152188882,0,0.1781676152188882,0.00879353960044682,0.35
120,qpu_opportunity,1,False,1,58,classical,0.08005980985626623,0,0.08005980985626623,0.008755209855735302,0.35
120,qpu_opportunity,1,False,1,59,classical,0.06846506302782733,0,0.06846506302782733,0.008514585206285119,0.35
120,qpu_opportunity,1,False,1,60,classical,1.0,1,0.9898353081192782,0.008945625158958137,0.35
120,qpu_opportunity,1,False,1,61,classical,1.0,1,0.5508902904339003,0.009127914672717452,0.35
120,qpu_opportunity,1,False,1,62,classical,0.0,0,0.0,0.00856916478369385,0.35
120,qpu_opportunity,1,False,1,63,classical,1.0,1,0.6343468302124198,0.008829169673845172,0.35
120,qpu_opportunity,1,False,1,64,classical,0.1781676152188882,0,0.1781676152188882,0.008762915385887027,0.35
120,qpu_opportunity,1,False,1,65,classical,1.0,1,0.6343468302124198,0.0090870849089697,0.35
120,qpu_opportunity,1,False,1,66,classical,0.2011065285750439,0,0.2011065285750439,0.00907062494661659,0.35
120,qpu_opportunity,1,False,1,67,classical,1.0,1,0.2969135894745723,0.008789374842308462,0.35
120,qpu_opportunity,1,False,1,68,classical,0.030647428771758925,0,0.030647428771758925,0.008808749844320118,0.35
120,qpu_opportunity,1,False,1,69,classical,1.0,1,0.6130099544950551,0.008873334736563265,0.35
120,qpu_opportunity,1,False,1,70,classical,1.0,1,1.150282180353257,0.009069375228136778,0.35
