experiment,workload,seed,method,placement,draws,utility,utility_p10,service_violation,deadline_miss,quality_loss,delay_s,trace_runtime_s
public_trace_calibrated_simulation,qaoa_place,103,device_aware_sequential,qpu_A,20,-774.2257123575446,-2137.0951172338323,1.0,1.0,0.2486540787295728,15403.579565576298,30.919965576297834
public_trace_calibrated_simulation,qaoa_place,103,fixed_design_scheduler,classical,20,-0.24135861234564446,-0.46197819601632123,0.0,0.0,0.24083240335690434,0.005369479476939887,0.0
public_trace_calibrated_simulation,qaoa_place,103,classical_only,classical,20,-0.2413374116867745,-0.4619472624344465,0.0,0.0,0.24083240335690434,0.005153146223165095,0.0
public_trace_calibrated_simulation,qaoa_place,104,sequential,classical,20,-0.09439688110669273,-0.30789564684629833,0.0,0.0,0.09383304117192645,0.005753468722105026,0.0
public_trace_calibrated_simulation,qaoa_place,104,joint_mf,remote_sim,20,-0.009828710176000002,-0.009828710176,0.0,0.0,0.0,0.045049152,0.0
public_trace_calibrated_simulation,qaoa_place,104,capo_chance,local_sim,20,-0.014533791999999999,-0.014533792,0.0,0.0,0.0,0.148304,0.0
public_trace_calibrated_simulation,qaoa_place,104,device_aware_sequential,qpu_B,20,-21.101051158496247,-42.25945865849624,1.0,1.0,0.0,266.2706231699249,72.2832731699249
public_trace_calibrated_simulation,qaoa_place,104,fixed_design_scheduler,classical,20,-0.09442867703523851,-0.30800014742641174,0.0,0.0,0.09383304117192645,0.006077916972571984,0.0
public_trace_calibrated_simulation,qaoa_place,104,classical_only,classical,20,-0.09442150978660109,-0.30791668453757115,0.0,0.0,0.09383304117192645,0.006004781782394275,0.0
public_trace_calibrated_simulation,qaoa_place,105,sequential,local_sim,20,-0.024167584000000002,-0.024167584,0.0,0.0,0.0,0.24660800000000002,0.0
public_trace_calibrated_simulation,qaoa_place,105,joint_mf,classical,20,-0.31378060703261174,-0.7136572390800164,0.0,0.0,0.313219941882788,0.005721072957385331,0.0
public_trace_calibrated_simulation,qaoa_place,105,capo_chance,remote_sim,20,-0.019290605088000005,-0.019290605088000002,0.0,0.0,0.0,0.23502457599999999,0.0
public_trace_calibrated_simulation,qaoa_place,105,device_aware_sequential,qpu_B,20,-9.264156140051224,-15.088153209004448,1.0,1.0,0.5790927177920225,132.671188445184,20.826388445184005
public_trace_calibrated_simulation,qaoa_place,105,fixed_design_scheduler,classical,20,-0.3137245071300643,-0.7136341396253146,0.0,0.0,0.313219941882788,0.005148624972207472,0.0
public_trace_calibrated_simulation,qaoa_place,105,classical_only,classical,20,-0.31375094669605497,-0.7137196913333199,0.0,0.0,0.313219941882788,0.005418416461907327,0.0
public_trace_calibrated_simulation,qaoa_place,106,sequential,classical,20,-0.08928361832695844,-0.23065699222316632,0.0,0.0,0.08868596124103822,0.006098541693063453,0.0
public_trace_calibrated_simulation,qaoa_place,106,joint_mf,classical,20,-0.08917757013651607,-0.23046973027527,0.0,0.0,0.08868596124103822,0.005016417300794274,0.0
public_trace_calibrated_simulation,qaoa_place,106,capo_chance,remote_sim,20,-0.011790605088000002,-0.011790605088000002,0.0,0.0,0.0,0.08502457599999999,0.0
public_trace_calibrated_simulation,qaoa_place,106,device_aware_sequential,classical,20,-0.0892403503072757,-0.23054269954881765,0.0,0.0,0.08868596124103822,0.005657031288137659,0.0
public_trace_calibrated_simulation,qaoa_place,106,fixed_design_scheduler,classical,20,-0.08919488957793982,-0.23048959602479027,0.0,0.0,0.08868596124103822,0.005193146294914186,0.0
public_trace_calibrated_simulation,qaoa_place,106,classical_only,classical,20,-0.0891721320848057,-0.23046686207065958,0.0,0.0,0.08868596124103822,0.00496092697721906,0.0
public_trace_calibrated_simulation,qaoa_place,107,sequential,classical,20,-0.06609098247287715,-0.11305973249761402,0.0,0.0,0.06552073173772463,0.005818885052576661,0.0
public_trace_calibrated_simulation,qaoa_place,107,joint_mf,classical,20,-0.0660160492198813,-0.1129742482093304,0.0,0.0,0.06552073173772463,0.005054260022006929,0.0
public_trace_calibrated_simulation,qaoa_place,107,capo_chance,classical,20,-0.06600538155628985,-0.11294140420045252,0.0,0.0,0.06552073173772463,0.00494540631189011,0.0
public_trace_calibrated_simulation,qaoa_place,107,device_aware_sequential,qpu_B,20,-24.873973769505582,-43.68093186203732,1.0,1.0,0.06703440746825828,273.73238724074633,49.99863724074637
public_trace_calibrated_simulation,qaoa_place,107,fixed_design_scheduler,classical,20,-0.06616685700364563,-0.11328493911942016,0.0,0.0,0.06552073173772463,0.006593114958377555,0.0
public_trace_calibrated_simulation,qaoa_place,107,classical_only,classical,20,-0.06602774695802166,-0.11308172538242317,0.0,0.0,0.06552073173772463,0.005173624696908519,0.0
public_trace_calibrated_simulation,qaoa_place,108,sequential,remote_sim,20,-0.011874913539965825,-0.011866815264,0.0,0.0,8.098275965825398e-06,0.085073728,0.0
public_trace_calibrated_simulation,qaoa_place,108,joint_mf,classical,20,-0.015598319315248974,-0.07573851090980348,0.0,0.0,0.015107632259968543,0.0050070107681676745,0.0
public_trace_calibrated_simulation,qaoa_place,108,capo_chance,remote_sim,20,-0.011790605088000002,-0.011790605088000002,0.0,0.0,0.0,0.08502457599999999,0.0
public_trace_calibrated_simulation,qaoa_place,108,device_aware_sequential,classical,20,-0.01559101524775835,-0.07572401691317679,0.0,0.0,0.015107632259968543,0.004932479467242956,0.0
public_trace_calibrated_simulation,qaoa_place,108,fixed_design_scheduler,classical,20,-0.015605732575422023,-0.07575041973459189,0.0,0.0,0.015107632259968543,0.0050826562801375985,0.0
public_trace_calibrated_simulation,qaoa_place,108,classical_only,classical,20,-0.015604410680548627,-0.075744037724064,0.0,0.0,0.015107632259968543,0.005069167556939647,0.0
public_trace_calibrated_simulation,qaoa_place,109,sequential,classical,20,-0.041693677983246046,-0.12502674819298362,0.0,0.0,0.041193264476546795,0.005106260272441432,0.0
public_trace_calibrated_simulation,qaoa_place,109,joint_mf,classical,20,-0.041688734096590664,-0.12503301364651223,0.0,0.0,0.041193264476546795,0.0050558124494273216,0.0
public_trace_calibrated_simulation,qaoa_place,109,capo_chance,remote_sim,20,-0.023682701503496956,-0.06598556098964611,0.0,0.0,0.013815886239496958,0.04507372799999999,0.0
public_trace_calibrated_simulation,qaoa_place,109,device_aware_sequential,remote_sim,20,-1.3218480943714823,-2.4325411299620296,0.45,0.45,0.04467548381148244,1.45294912,0.0
public_trace_calibrated_simulation,qaoa_place,109,fixed_design_scheduler,classical,20,-0.041688542225048184,-0.12501534543537807,0.0,0.0,0.041193264476546795,0.005053854576544836,0.0
public_trace_calibrated_simulation,qaoa_place,109,classical_only,classical,20,-0.04169216608785722,-0.1250466420478401,0.0,0.0,0.041193264476546795,0.005090832768473774,0.0
public_trace_calibrated_simulation,qaoa_place,110,sequential,classical,20,-0.09862148777401017,-0.21099684277477002,0.0,0.0,0.0980577151106525,0.005752782279159874,0.0
public_trace_calibrated_simulation,qaoa_place,110,joint_mf,local_sim,20,-0.014533791999999999,-0.014533792,0.0,0.0,0.0,0.148304,0.0
public_trace_calibrated_simulation,qaoa_place,110,capo_chance,local_sim,20,-0.010613792000000002,-0.010613792,0.0,0.0,0.0,0.108304,0.0
public_trace_calibrated_simulation,qaoa_place,110,device_aware_sequential,classical,20,-0.09855329707218044,-0.21089182737699969,0.0,0.0,0.0980577151106525,0.005056958791101351,0.0
public_trace_calibrated_simulation,qaoa_place,110,fixed_design_scheduler,classical,20,-0.09855313879926399,-0.21088425904975533,0.0,0.0,0.0980577151106525,0.005055343761341646,0.0
public_trace_calibrated_simulation,qaoa_place,110,classical_only,classical,20,-0.09857887812482369,-0.21089270347971262,0.0,0.0,0.0980577151106525,0.005317989940522239,0.0
public_trace_calibrated_simulation,qaoa_place,111,sequential,remote_sim,20,-0.03188994530714685,-0.019328710176,0.0,0.0,0.012561235131146844,0.23504915200000004,0.0
public_trace_calibrated_simulation,qaoa_place,111,joint_mf,classical,20,-0.16879151947156656,-0.4185508258337454,0.0,0.0,0.16830296500208217,0.0049852496886160225,0.0
public_trace_calibrated_simulation,qaoa_place,111,capo_chance,local_sim,20,-0.03672881913114684,-0.024167584,0.0,0.0,0.012561235131146844,0.24660800000000002,0.0
public_trace_calibrated_simulation,qaoa_place,111,device_aware_sequential,classical,20,-0.16881770584424388,-0.4185968351020078,0.0,0.0,0.16830296500208217,0.005252457573078573,0.0
public_trace_calibrated_simulation,qaoa_place,111,fixed_design_scheduler,classical,20,-0.168823131548887,-0.4185389841491655,0.0,0.0,0.16830296500208217,0.005307821906171739,0.0
public_trace_calibrated_simulation,qaoa_place,111,classical_only,classical,20,-0.16883504683670483,-0.41855932726727996,0.0,0.0,0.16830296500208217,0.005429406475741416,0.0
public_trace_calibrated_simulation,vqc,100,sequential,remote_sim,20,-0.14587529769599997,-0.151500297696,0.0,0.0,0.14437499999999998,0.030000192000000002,0.0
public_trace_calibrated_simulation,vqc,100,joint_mf,local_sim,20,-0.12567517599999994,-0.126300176,0.0,0.0,0.12562500000000001,0.0005120000000000001,0.0
public_trace_calibrated_simulation,vqc,100,capo_chance,local_sim,20,-0.12452552799999998,-0.13765052799999994,0.0,0.0,0.12437500000000001,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,100,device_aware_sequential,remote_sim,20,-0.12775019846400001,-0.13900019846399997,0.0,0.0,0.12624999999999997,0.030000127999999994,0.0
public_trace_calibrated_simulation,vqc,100,fixed_design_scheduler,classical,20,-0.20009799999999997,-0.20009799999999994,0.0,0.0,0.2,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,100,classical_only,classical,20,-0.20009799999999997,-0.20009799999999994,0.0,0.0,0.2,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,101,sequential,remote_sim,20,-0.23212678617600005,-0.251501786176,0.0,0.0,0.23062500000000002,0.030001151999999996,0.0
public_trace_calibrated_simulation,vqc,101,joint_mf,remote_sim,20,-0.248375595392,-0.25275059539199995,0.0,0.0,0.24687500000000004,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,101,capo_chance,remote_sim,20,-0.2490011907840001,-0.251501190784,0.0,0.0,0.2475,0.030000767999999994,0.0
public_trace_calibrated_simulation,vqc,101,device_aware_sequential,local_sim,20,-0.26460079200000003,-0.275225792,0.0,0.0,0.26437499999999997,0.002304,0.0
public_trace_calibrated_simulation,vqc,101,fixed_design_scheduler,remote_sim,20,-0.293375099232,-0.314000099232,0.0,0.0,0.291875,0.030000064,0.0
public_trace_calibrated_simulation,vqc,101,classical_only,classical,20,-0.3000980000000001,-0.30009800000000003,0.0,0.0,0.3,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,102,sequential,qpu_B,20,-3.006987589460078,-3.312503995710078,0.85,0.85,0.09000000000000001,23.166311789201554,1.027796164201559
public_trace_calibrated_simulation,vqc,102,joint_mf,remote_sim,20,-0.11775059539200002,-0.13900059539199996,0.0,0.0,0.11625,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,102,capo_chance,remote_sim,20,-0.09337559539200004,-0.10275059539199997,0.0,0.0,0.09187500000000001,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,102,device_aware_sequential,remote_sim,20,-0.08900059539200003,-0.08900059539200002,0.0,0.0,0.0875,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,102,fixed_design_scheduler,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,102,classical_only,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,103,sequential,local_sim,20,-0.06195026399999998,-0.06257526399999999,0.0,0.0,0.061875,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc,103,joint_mf,classical,20,-0.08759800000000004,-0.08759800000000002,0.0,0.0,0.0875,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,103,capo_chance,classical,20,-0.08759800000000004,-0.08759800000000002,0.0,0.0,0.0875,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,103,device_aware_sequential,classical,20,-0.08759800000000004,-0.08759800000000002,0.0,0.0,0.0875,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,103,fixed_design_scheduler,remote_sim,20,-0.07962509923199998,-0.08900009923200003,0.0,0.0,0.07812499999999997,0.030000064,0.0
public_trace_calibrated_simulation,vqc,103,classical_only,classical,20,-0.08759800000000004,-0.08759800000000002,0.0,0.0,0.0875,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,104,sequential,qpu_B,20,-2.1024797368011052,-3.269929971176105,0.75,0.75,0.19624999999999998,7.0945147360221,1.0414725485220997
public_trace_calibrated_simulation,vqc,104,joint_mf,remote_sim,20,-0.248375595392,-0.26400059539199994,0.0,0.0,0.24687500000000004,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,104,capo_chance,classical,20,-0.2625979999999999,-0.26259799999999994,0.0,0.0,0.2625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,104,device_aware_sequential,remote_sim,20,-0.23712589308799997,-0.251500893088,0.0,0.0,0.23562499999999997,0.03000057599999999,0.0
public_trace_calibrated_simulation,vqc,104,fixed_design_scheduler,classical,20,-0.2625979999999999,-0.26259799999999994,0.0,0.0,0.2625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,104,classical_only,classical,20,-0.2625979999999999,-0.26259799999999994,0.0,0.0,0.2625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,105,sequential,remote_sim,20,-0.20275059539200005,-0.226500595392,0.0,0.0,0.20124999999999998,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,105,joint_mf,local_sim,20,-0.20077552799999995,-0.212650528,0.0,0.0,0.200625,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,105,capo_chance,classical,20,-0.21259799999999998,-0.212598,0.0,0.0,0.21250000000000005,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,105,device_aware_sequential,local_sim,20,-0.22670158400000004,-0.23795158400000005,0.0,0.0,0.22624999999999998,0.004608,0.0
public_trace_calibrated_simulation,vqc,105,fixed_design_scheduler,classical,20,-0.21259799999999998,-0.212598,0.0,0.0,0.21250000000000005,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,105,classical_only,classical,20,-0.21259799999999998,-0.212598,0.0,0.0,0.21250000000000005,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,106,sequential,local_sim,20,-0.15327552800000002,-0.16265052799999996,0.0,0.0,0.153125,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,106,joint_mf,classical,20,-0.16259799999999996,-0.16259799999999996,0.0,0.0,0.1625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,106,capo_chance,classical,20,-0.16259799999999996,-0.16259799999999996,0.0,0.0,0.1625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,106,device_aware_sequential,local_sim,20,-0.168900528,-0.17515052800000003,0.0,0.0,0.16875,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,106,fixed_design_scheduler,classical,20,-0.16259799999999996,-0.16259799999999996,0.0,0.0,0.1625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,106,classical_only,classical,20,-0.16259799999999996,-0.16259799999999996,0.0,0.0,0.1625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,107,sequential,remote_sim,20,-0.193375893088,-0.20150089308799995,0.0,0.0,0.19187500000000002,0.03000057599999999,0.0
public_trace_calibrated_simulation,vqc,107,joint_mf,remote_sim,20,-0.21400119078399998,-0.214001190784,0.0,0.0,0.21250000000000005,0.030000767999999994,0.0
public_trace_calibrated_simulation,vqc,107,capo_chance,local_sim,20,-0.226259408,-0.23875940800000003,0.0,0.0,0.22625,9.599999999999999e-05,0.0
public_trace_calibrated_simulation,vqc,107,device_aware_sequential,local_sim,20,-0.23577552799999996,-0.250150528,0.0,0.0,0.23562499999999997,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,107,fixed_design_scheduler,local_sim,20,-0.24690008800000002,-0.251275088,0.0,0.0,0.246875,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc,107,classical_only,classical,20,-0.23759800000000006,-0.23759800000000003,0.0,0.0,0.2375,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,108,sequential,local_sim,20,-0.17890052799999998,-0.18890052799999998,0.0,0.0,0.17875000000000002,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,108,joint_mf,remote_sim,20,-0.177750595392,-0.189000595392,0.0,0.0,0.17625,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc,108,capo_chance,classical,20,-0.20009799999999997,-0.20009799999999994,0.0,0.0,0.2,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,108,device_aware_sequential,local_sim,20,-0.18085079200000004,-0.187725792,0.0,0.0,0.18062499999999998,0.002304,0.0
public_trace_calibrated_simulation,vqc,108,fixed_design_scheduler,classical,20,-0.20009799999999997,-0.20009799999999994,0.0,0.0,0.2,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,108,classical_only,classical,20,-0.20009799999999997,-0.20009799999999994,0.0,0.0,0.2,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,109,sequential,local_sim,20,-0.098825264,-0.11257526400000004,0.0,0.0,0.09875,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc,109,joint_mf,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,109,capo_chance,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,109,device_aware_sequential,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,109,fixed_design_scheduler,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,109,classical_only,classical,20,-0.11259800000000006,-0.11259800000000005,0.0,0.0,0.11250000000000004,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,110,sequential,remote_sim,20,-0.147750893088,-0.15150089308800002,0.0,0.0,0.14625,0.03000057599999999,0.0
public_trace_calibrated_simulation,vqc,110,joint_mf,local_sim,20,-0.17607658400000004,-0.187951584,0.0,0.0,0.175625,0.004608,0.0
public_trace_calibrated_simulation,vqc,110,capo_chance,remote_sim,20,-0.184001786176,-0.189001786176,0.0,0.0,0.18250000000000002,0.030001151999999996,0.0
public_trace_calibrated_simulation,vqc,110,device_aware_sequential,qpu_B,20,-2.246894395272225,-3.0104803327722247,0.65,0.65,0.1425,14.91444790544449,1.051063530444491
public_trace_calibrated_simulation,vqc,110,fixed_design_scheduler,classical,20,-0.22509799999999996,-0.22509799999999996,0.0,0.0,0.22499999999999995,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,110,classical_only,classical,20,-0.22509799999999996,-0.22509799999999996,0.0,0.0,0.22499999999999995,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,111,sequential,classical,20,-0.15009799999999998,-0.150098,0.0,0.0,0.15,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,111,joint_mf,local_sim,20,-0.106400528,-0.12515052799999998,0.0,0.0,0.10625,0.0015359999999999998,0.0
public_trace_calibrated_simulation,vqc,111,capo_chance,classical,20,-0.15009799999999998,-0.150098,0.0,0.0,0.15,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc,111,device_aware_sequential,remote_sim,20,-0.125876190784,-0.13900119078399994,0.0,0.0,0.12437499999999999,0.030000767999999994,0.0
public_trace_calibrated_simulation,vqc,111,fixed_design_scheduler,local_sim,20,-0.123150088,-0.13752508799999996,0.0,0.0,0.12312500000000001,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc,111,classical_only,classical,20,-0.15009799999999998,-0.150098,0.0,0.0,0.15,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,100,sequential,remote_sim,20,-0.100876786176,-0.11400178617600004,0.0,0.0,0.099375,0.030001151999999996,0.0
public_trace_calibrated_simulation,vqc_cancer,100,joint_mf,remote_sim,20,-0.115875018606,-0.126500018606,0.0,0.0,0.11437500000000003,0.030000012000000003,0.0
public_trace_calibrated_simulation,vqc_cancer,100,capo_chance,local_sim,20,-0.12375156800000002,-0.125001568,0.0,0.0,0.12375,1.6000000000000003e-05,0.0
public_trace_calibrated_simulation,vqc_cancer,100,device_aware_sequential,remote_sim,20,-0.11775029769600003,-0.127750297696,0.0,0.0,0.11625,0.030000192000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,100,fixed_design_scheduler,remote_sim,20,-0.12587509923200002,-0.126500099232,0.0,0.0,0.12437499999999999,0.030000064,0.0
public_trace_calibrated_simulation,vqc_cancer,100,classical_only,classical,20,-0.15009799999999998,-0.150098,0.0,0.0,0.15,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,101,sequential,remote_sim,20,-0.043376190784,-0.05150119078400004,0.0,0.0,0.041874999999999996,0.030000767999999994,0.0
public_trace_calibrated_simulation,vqc_cancer,101,joint_mf,remote_sim,20,-0.05525089308800004,-0.064000893088,0.0,0.0,0.053750000000000034,0.03000057599999999,0.0
public_trace_calibrated_simulation,vqc_cancer,101,capo_chance,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,101,device_aware_sequential,remote_sim,20,-0.057125893088000035,-0.064000893088,0.0,0.0,0.05562500000000002,0.03000057599999999,0.0
public_trace_calibrated_simulation,vqc_cancer,101,fixed_design_scheduler,local_sim,20,-0.06565008799999997,-0.07502508799999995,0.0,0.0,0.065625,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc_cancer,101,classical_only,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,102,sequential,local_sim,20,-0.05066263200000003,-0.05003763200000004,0.0,0.0,0.050625000000000045,0.00038399999999999996,0.0
public_trace_calibrated_simulation,vqc_cancer,102,joint_mf,local_sim,20,-0.03945026399999999,-0.05007526400000004,0.0,0.0,0.039374999999999986,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc_cancer,102,capo_chance,local_sim,20,-0.049450264000000035,-0.05132526400000004,0.0,0.0,0.04937500000000003,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc_cancer,102,device_aware_sequential,local_sim,20,-0.05695026400000001,-0.06257526399999999,0.0,0.0,0.05687500000000002,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc_cancer,102,fixed_design_scheduler,local_sim,20,-0.05190008800000003,-0.06252508799999999,0.0,0.0,0.05187500000000004,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc_cancer,102,classical_only,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,103,sequential,local_sim,20,-0.057575264,-0.06257526399999999,0.0,0.0,0.057500000000000016,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc_cancer,103,joint_mf,local_sim,20,-0.06502508799999998,-0.07627508799999995,0.0,0.0,0.065,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc_cancer,103,capo_chance,local_sim,20,-0.065637544,-0.07751254399999996,0.0,0.0,0.06562499999999999,0.00012800000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,103,device_aware_sequential,remote_sim,20,-0.071500049616,-0.09025004961600001,0.0,0.0,0.06999999999999998,0.030000032,0.0
public_trace_calibrated_simulation,vqc_cancer,103,fixed_design_scheduler,local_sim,20,-0.08252508799999998,-0.10002508799999997,0.0,0.0,0.08249999999999998,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc_cancer,103,classical_only,classical,20,-0.10009799999999998,-0.10009799999999998,0.0,0.0,0.1,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,104,sequential,local_sim,20,-0.03501254399999997,-0.037512543999999974,0.0,0.0,0.03499999999999999,0.00012800000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,104,joint_mf,classical,20,-0.05009800000000005,-0.050098000000000045,0.0,0.0,0.050000000000000044,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,104,capo_chance,remote_sim,20,-0.03900009923199998,-0.03900009923199998,0.0,0.0,0.03749999999999998,0.030000064,0.0
public_trace_calibrated_simulation,vqc_cancer,104,device_aware_sequential,local_sim,20,-0.04002508799999999,-0.050025088000000044,0.0,0.0,0.039999999999999994,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc_cancer,104,fixed_design_scheduler,local_sim,20,-0.03752508799999998,-0.03752508799999998,0.0,0.0,0.03749999999999998,0.00025600000000000004,0.0
public_trace_calibrated_simulation,vqc_cancer,104,classical_only,classical,20,-0.05009800000000005,-0.050098000000000045,0.0,0.0,0.050000000000000044,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,105,sequential,remote_sim,20,-0.054001786176000044,-0.064001786176,0.0,0.0,0.05250000000000003,0.030001151999999996,0.0
public_trace_calibrated_simulation,vqc_cancer,105,joint_mf,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,105,capo_chance,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,105,device_aware_sequential,local_sim,20,-0.050451584000000035,-0.05045158400000004,0.0,0.0,0.050000000000000044,0.004608,0.0
public_trace_calibrated_simulation,vqc_cancer,105,fixed_design_scheduler,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,105,classical_only,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,106,sequential,local_sim,20,-0.052176056000000026,-0.06280105600000001,0.0,0.0,0.05187500000000004,0.0030719999999999996,0.0
public_trace_calibrated_simulation,vqc_cancer,106,joint_mf,remote_sim,20,-0.05150059539200004,-0.05150059539200005,0.0,0.0,0.050000000000000044,0.03000038400000001,0.0
public_trace_calibrated_simulation,vqc_cancer,106,capo_chance,local_sim,20,-0.06522579199999999,-0.07522579199999996,0.0,0.0,0.065,0.002304,0.0
public_trace_calibrated_simulation,vqc_cancer,106,device_aware_sequential,local_sim,20,-0.037801055999999965,-0.03780105599999997,0.0,0.0,0.03749999999999998,0.0030719999999999996,0.0
public_trace_calibrated_simulation,vqc_cancer,106,fixed_design_scheduler,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,106,classical_only,classical,20,-0.06259799999999999,-0.062598,0.0,0.0,0.0625,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,107,sequential,local_sim,20,-0.07757526399999995,-0.088825264,0.0,0.0,0.07749999999999999,0.0007679999999999999,0.0
public_trace_calibrated_simulation,vqc_cancer,107,joint_mf,classical,20,-0.07509799999999994,-0.07509799999999996,0.0,0.0,0.07499999999999996,0.0010000000000000002,0.0
public_trace_calibrated_simulation,vqc_cancer,107,capo_chance,classical,20,-0.07509799999999994,-0.07509799999999996,0.0,0.0,0.07499999999999996,0.0010000000000000002,0.0
