experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa_channel,8,joint_bo,30.0,42.0,119.76716177043758,0.2594384999247268,3,80,1,512,0,0,classical,0.03154437156634595,0.005678760557202622,0.0,0.0,0.04543008445762098,0.0,0.005951341063948348,0.0,-0.0322272326600967,-0.19797840887632284
exp1,qaoa_channel,8,joint_mf,30.0,44.16,414.4993587094204,0.3595305000199005,3,20,1,2048,1,0,classical,0.03154437156634595,0.0060375097673386335,0.0,0.0,0.04830007813870907,0.0,0.0063273102361708885,0.0,-0.03227099349483666,-0.1979799647374011
exp1,qaoa_channel,8,accuracy_only,30.0,33.0,805.5995675742726,0.4933632090687752,3,40,1,2048,1,0,remote_sim,0.0,0.06513316031768537,0.0,0.0,1.2684320000000002,5.073728e-08,0.07274628918168535,0.0,-0.012146524621940661,-0.014942774642077
exp1,qaoa_channel,8,hand_designed,30.0,0.0,0.0,0.17120470805093646,1,40,0,512,0,1,qpu_A,0.0,11.561236758039204,1.0,0.8,220.48000000000002,0.061439999999999995,15.956116758039201,0.1,-11.108438444720004,-12.492238259520251
exp1,qaoa_channel,8,always_simulator,30.0,0.0,0.0,0.16920645791105926,1,40,0,512,0,1,local_sim,0.0,3.982159999999999,1.0,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.4677304480454167,-2.5992250270217934
exp1,qaoa_channel,8,classical_only,30.0,0.0,0.0,0.025735207949765027,1,40,0,512,0,1,classical,0.03154437156634595,0.006266583484830335,0.0,0.0,0.05013266787864268,0.0,0.0065673794921021905,0.0,-0.03229876304015353,-0.19801627837430288
exp1,qaoa_channel,8,oracle_placement,30.0,0.0,0.0,0.0,3,80,1,512,0,0,classical,0.03154437156634595,0.005739874526625499,0.0,0.0,0.04591899621300399,0.0,0.006015388503903523,0.0,-0.03223433322987464,-0.19796419880025448
exp1,qaoa_channel,9,random,30.0,42.0,1102.1625789258499,0.25827787502203137,2,20,0,512,0,2,classical,0.0,0.005978718545520678,0.0,0.0,0.047829748364165425,0.0,0.00626569703570567,0.0,-0.0006647568976159604,-0.0008822607854773243
exp1,qaoa_channel,9,sequential,30.0,42.00000000000002,157.90472739737743,1.3094795000506565,2,40,0,128,1,0,remote_sim,0.0,1.4037345768889034,0.5,0.05,50.49152000000001,2.0196608000000004e-06,1.7067846799289028,0.1,-1.6460928338989405,-2.4970819302914844
exp1,qaoa_channel,9,joint_bo,30.0,42.0,96.77424743464918,0.25249883299693465,1,20,1,2048,0,2,remote_sim,0.0,0.23701348972207778,0.0,0.0,1.256144,5.024576000000001e-08,0.24455286601007784,0.0,-0.022357068818544223,-0.034384842488820906
